METADATA|ElementEntry|AssignmentNumber|ElementName|EntryType|LegislativeDataGroupName|EffectiveStartDate|EffectiveEndDate|SourceSystemId|SourceSystemOwner|Reason
MERGE|ElementEntry|E3418437|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3418437_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3422594|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3422594_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3422669|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3422669_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3422699|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3422699_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3428723|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3428723_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3428755|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3428755_Taxable NIable and Pensionable Adjustment_2024/08/01_2|DataMigration|DataMigration
MERGE|ElementEntry|E3432820|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3432820_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3433948|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3433948_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3434091|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3434091_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3434421|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3434421_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3434434|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3434434_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3434447|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3434447_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3434448|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3434448_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3434457|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3434457_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3434458|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3434458_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3434459|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3434459_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3434467|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3434467_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3434478|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3434478_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3434486|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3434486_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3434488|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3434488_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3434489|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3434489_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3434493|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3434493_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3434495|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3434495_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3434563|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3434563_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3434564|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3434564_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3434943|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3434943_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3435051|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3435051_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3437444|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3437444_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3437448|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3437448_Taxable NIable and Pensionable Adjustment_2024/08/01_2|DataMigration|DataMigration
MERGE|ElementEntry|E3437921|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3437921_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3437929|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3437929_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3439117|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3439117_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3439632|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3439632_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3440085|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3440085_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3444413|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3444413_Taxable NIable and Pensionable Adjustment_2024/08/01_2|DataMigration|DataMigration
MERGE|ElementEntry|E3447908|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3447908_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3450903|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3450903_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3450907|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3450907_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3452285|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3452285_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3454308|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3454308_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3457153|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3457153_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3457170|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3457170_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3457527|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3457527_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3459265|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3459265_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3470450|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3470450_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3471264|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3471264_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3471675|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3471675_Taxable NIable and Pensionable Adjustment_2024/08/01_2|DataMigration|DataMigration
MERGE|ElementEntry|E3471678|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3471678_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3471695|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3471695_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3475170|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3475170_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3478341|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3478341_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3478347|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3478347_Taxable NIable and Pensionable Adjustment_2024/08/01_2|DataMigration|DataMigration
MERGE|ElementEntry|E3480142|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3480142_Taxable NIable and Pensionable Adjustment_2024/08/01_2|DataMigration|DataMigration
MERGE|ElementEntry|E3480348|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3480348_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3480378|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3480378_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3480435|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3480435_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3484712|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3484712_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3487047|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3487047_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3489761|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3489761_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3490907|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3490907_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3493029|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3493029_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3495348|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3495348_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3495372|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3495372_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3495604|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3495604_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3495889|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3495889_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3496035|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3496035_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3496127|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3496127_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3497057|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3497057_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3499516|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3499516_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3500159|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3500159_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3500662|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3500662_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3501507|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3501507_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3502532|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3502532_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3503151|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3503151_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3503789|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3503789_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3504573|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3504573_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3504683|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3504683_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3513518|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3513518_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
MERGE|ElementEntry|E3527104|Taxable NIable and Pensionable Adjustment|E|GB Legislative Data Group|2024/08/01|2024/08/31|ElementEntry_E3527104_Taxable NIable and Pensionable Adjustment_2024/08/01_1|DataMigration|DataMigration
